source,target,source_coordinates,target_coordinates,keywords,source_university,target_university
"Lin, Hsu-Ta","Liu, Jennifer",POINT (-74.6693 40.3562),POINT (-117.7738 33.6772),taiwan,Princeton University,University of California Irvine
"Lin, Hsu-Ta","Chang, Winifred Kai-wen",POINT (-74.6693 40.3562),POINT (-117.7738 33.6772),taiwan,Princeton University,University of California Irvine
"Lin, Hsu-Ta","Chang, Cheng David",POINT (-74.6693 40.3562),POINT (-117.1222 32.8313),taiwan,Princeton University,University of California San Diego
"Lin, Hsu-Ta","Shih, Jamin Duane",POINT (-74.6693 40.3562),POINT (-120.4779 37.3057),taiwan,Princeton University,University of California Merced
"Lin, Hsu-Ta","Liu, Hsiaopong",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),taiwan,Princeton University,University of Chicago
"Lin, Hsu-Ta","Lin, Kai-Shyh",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),taiwan,Princeton University,University of Chicago
"Lin, Hsu-Ta","Lan, Shi-Chi",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),taiwan,Princeton University,University of Chicago
"Lin, Hsu-Ta","Oldstone-Moore, Jennifer Lee",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),taiwan,Princeton University,University of Chicago
"Lin, Hsu-Ta","Lococo, Paul, Jr.",POINT (-74.6693 40.3562),POINT (-157.846 21.3294),taiwan,Princeton University,University of Hawaii at Manoa
"Lin, Hsu-Ta","Amae, Yoshihisa",POINT (-74.6693 40.3562),POINT (-157.846 21.3294),taiwan,Princeton University,University of Hawaii at Manoa
"Lin, Hsu-Ta","Shih, Chi-Sheng",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),taiwan,Princeton University,University of Illinois at Chicago
"Lin, Hsu-Ta","Su, Huang-Lan",POINT (-74.6693 40.3562),POINT (-88.2737 40.1142),taiwan,Princeton University,University of Illinois at Urbana-Champaign
"Lin, Hsu-Ta","Huang, Hua-lun",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),taiwan,Princeton University,University of Kansas
"Lin, Hsu-Ta","Li, Xiaolin",POINT (-74.6693 40.3562),POINT (-76.9337 38.996),taiwan,Princeton University,University of Maryland
"Lin, Hsu-Ta","Chao, Hui-Hsuan",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),taiwan,Princeton University,University of Michigan
"Lin, Hsu-Ta","Kuo, Min-Hsun Christine",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),taiwan,Princeton University,University of Minnesota
"Lin, Hsu-Ta","Kang, Peite",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),taiwan,Princeton University,University of Minnesota
"Lin, Hsu-Ta","Barclay, Paul David",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),taiwan,Princeton University,University of Minnesota
"Lin, Hsu-Ta","Lintin, Daniel Paul",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),taiwan,Princeton University,University of Minnesota
"Lin, Hsu-Ta","Ericson, Brenda A.",POINT (-74.6693 40.3562),POINT (-106.6465 35.1054),taiwan,Princeton University,University of New Mexico
"Lin, Hsu-Ta","Ni, Chung-chun",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),taiwan,Princeton University,University of Pennsylvania
"Lin, Hsu-Ta","Sung, Kwang-Yu",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),taiwan,Princeton University,University of Pennsylvania
"Lin, Hsu-Ta","Kang, Lai-Yung",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),taiwan,Princeton University,University of Pennsylvania
"Lin, Hsu-Ta","Liu, Shi-yung",POINT (-74.6693 40.3562),POINT (-79.9763 40.4397),taiwan,Princeton University,University of Pittsburgh
"Lin, Hsu-Ta","Ellis, Leon Hubbard",POINT (-74.6693 40.3562),POINT (-122.3244 47.6211),taiwan,Princeton University,University of Washington
"Lin, Hsu-Ta","Duryea, Maria",POINT (-74.6693 40.3562),POINT (-122.3244 47.6211),taiwan,Princeton University,University of Washington
"Lin, Hsu-Ta","Meyer, Mahlon D.",POINT (-74.6693 40.3562),POINT (-122.3244 47.6211),taiwan,Princeton University,University of Washington
"Lin, Hsu-Ta","Hsu, Chiang",POINT (-74.6693 40.3562),POINT (-105.6085 41.3099),taiwan,Princeton University,University of Wyoming
"Lin, Hsu-Ta","MacAuslan, Robert Andrew",POINT (-74.6693 40.3562),POINT (-117.433 47.6671),taiwan,Princeton University,Washington State University
"Lin, Hsu-Ta","Andrade, Tonio Adam",POINT (-74.6693 40.3562),POINT (-72.9246 41.3113),taiwan,Princeton University,Yale University
"Harrist, Robert E., Jr.","Ching, Dora C. Y.",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),painting,Princeton University,Princeton University
"Harrist, Robert E., Jr.","Hatch, Michael James",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),painting,Princeton University,Princeton University
"Harrist, Robert E., Jr.","Shen, Kuiyi",POINT (-74.6693 40.3562),POINT (-82.9855 39.9862),painting,Princeton University,The Ohio State University
"Harrist, Robert E., Jr.","Debreczeny, Karl Philip",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),painting,Princeton University,University of Chicago
"Harrist, Robert E., Jr.","Chou, Yeongchau",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Harrist, Robert E., Jr.","Tsai, Hsing-li",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Harrist, Robert E., Jr.","Liu, Ai-lian",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Harrist, Robert E., Jr.","Lai, Kuo-Sheng",POINT (-74.6693 40.3562),POINT (-76.9337 38.996),painting,Princeton University,University of Maryland
"Harrist, Robert E., Jr.","Hammers, Roslyn Lee",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Harrist, Robert E., Jr.","Bentley, Tamara Heimarck",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Harrist, Robert E., Jr.","Kim, Haewon",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),painting,Princeton University,University of Pennsylvania
"Ching, Dora C. Y.","Hatch, Michael James",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),painting,Princeton University,Princeton University
"Ching, Dora C. Y.","Shen, Kuiyi",POINT (-74.6693 40.3562),POINT (-82.9855 39.9862),painting,Princeton University,The Ohio State University
"Ching, Dora C. Y.","Debreczeny, Karl Philip",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),painting,Princeton University,University of Chicago
"Ching, Dora C. Y.","Chou, Yeongchau",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Ching, Dora C. Y.","Tsai, Hsing-li",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Ching, Dora C. Y.","Liu, Ai-lian",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Ching, Dora C. Y.","Lai, Kuo-Sheng",POINT (-74.6693 40.3562),POINT (-76.9337 38.996),painting,Princeton University,University of Maryland
"Ching, Dora C. Y.","Hammers, Roslyn Lee",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Ching, Dora C. Y.","Bentley, Tamara Heimarck",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Ching, Dora C. Y.","Kim, Haewon",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),painting,Princeton University,University of Pennsylvania
"Hatch, Michael James","Vance, Brigid E.",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),literati,Princeton University,Princeton University
"Hatch, Michael James","Shen, Kuiyi",POINT (-74.6693 40.3562),POINT (-82.9855 39.9862),painting,Princeton University,The Ohio State University
"Hatch, Michael James","Ben-Dor, Zvi",POINT (-74.6693 40.3562),POINT (-117.7738 33.6772),literati,Princeton University,University of California Irvine
"Hatch, Michael James","Debreczeny, Karl Philip",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),painting,Princeton University,University of Chicago
"Hatch, Michael James","Chou, Yeongchau",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Hatch, Michael James","Tsai, Hsing-li",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),painting,Princeton University,University of Kansas
"Hatch, Michael James","Liu, Ai-lian",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),"painting,literati",Princeton University,University of Kansas
"Hatch, Michael James","Lai, Kuo-Sheng",POINT (-74.6693 40.3562),POINT (-76.9337 38.996),painting,Princeton University,University of Maryland
"Hatch, Michael James","Hammers, Roslyn Lee",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Hatch, Michael James","Bentley, Tamara Heimarck",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),painting,Princeton University,University of Michigan
"Hatch, Michael James","Zhang, Ying",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),literati,Princeton University,University of Michigan
"Hatch, Michael James","Kim, Haewon",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),painting,Princeton University,University of Pennsylvania
"Hatch, Michael James","Xu, Yunjing",POINT (-74.6693 40.3562),POINT (-90.2451 38.6359),literati,Princeton University,Washington University in St. Louis
"Hatch, Michael James","Wang, Jinping",POINT (-74.6693 40.3562),POINT (-72.9246 41.3113),literati,Princeton University,Yale University
"Vance, Brigid E.","Robinson, David Micheal",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),ming,Princeton University,Princeton University
"Vance, Brigid E.","Shin, Leo Kwok-Yueh",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),ming,Princeton University,Princeton University
"Vance, Brigid E.","Kim, Sangkeun",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),ming,Princeton University,Princeton University
"Vance, Brigid E.","Ben-Dor, Zvi",POINT (-74.6693 40.3562),POINT (-117.7738 33.6772),literati,Princeton University,University of California Irvine
"Vance, Brigid E.","Wang, Richard G.",POINT (-74.6693 40.3562),POINT (-87.6866 41.8375),ming,Princeton University,University of Chicago
"Vance, Brigid E.","Liu, Ai-lian",POINT (-74.6693 40.3562),POINT (-95.2642 38.9597),literati,Princeton University,University of Kansas
"Vance, Brigid E.","Bentley, Tamara Heimarck",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),ming,Princeton University,University of Michigan
"Vance, Brigid E.","Sun, Laichen",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),ming,Princeton University,University of Michigan
"Vance, Brigid E.","Zhang, Ying",POINT (-74.6693 40.3562),POINT (-83.731 42.2759),literati,Princeton University,University of Michigan
"Vance, Brigid E.","Dennis, Joseph Raymond",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),ming,Princeton University,University of Minnesota
"Vance, Brigid E.","Ness, John Philip",POINT (-74.6693 40.3562),POINT (-93.2678 44.9635),ming,Princeton University,University of Minnesota
"Vance, Brigid E.","Kim, Sung Shin",POINT (-74.6693 40.3562),POINT (-75.1339 40.0077),ming,Princeton University,University of Pennsylvania
"Vance, Brigid E.","Xu, Yunjing",POINT (-74.6693 40.3562),POINT (-90.2451 38.6359),literati,Princeton University,Washington University in St. Louis
"Vance, Brigid E.","Wang, Jinping",POINT (-74.6693 40.3562),POINT (-72.9246 41.3113),literati,Princeton University,Yale University
"Shirane, Seiji","Tavares, Antonio C.",POINT (-74.6693 40.3562),POINT (-74.6693 40.3562),taiwan,Princeton University,Princeton University
"Shirane, Seiji","Giblin, Molly J.",POINT (-74.6693 40.3562),POINT (-74.4611610076916 40.8158536588864),empire,Princeton University,Rutgers University
"Shirane, Seiji","Veteri, Frank James",POINT (-74.6693 40.3562),POINT (-73.7976 40.7498),taiwan,Princeton University,St. John's University
"Shirane, Seiji","Shih, Shu-ching",POINT (-74.6693 40.3562),POINT (-73.7976 40.7498),taiwan,Princeton University,St. John's University
"Shirane, Seiji","Chen, Shu-Juo",POINT (-74.6693 40.3562),POINT (-122.1674 37.4252),taiwan,Princeton University,Stanford University
