source,source_location,target,target_location,WEIGHT,TYPE,PERIOD,source_coordinates,source_address,target_coordinates,target_address
Knossos,Knossos,Samos_(Heraion),Samos_(Heraion),1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (26.88602994419304 37.6720003),"Ηραίο, Ιερά Οδός, 831 03, Ιερά Οδός, Δημοτική Ενότητα Πυθαγορείου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Knossos,Knossos,Stobi,Stobi,1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Knossos,Knossos,Tarsos,Tarsos,1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Knossos,Knossos,Oboda,Oboda,1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (4.016667 7.616667),"Oboda, Oyo, Nigeria"
Knossos,Knossos,Sumhuram,Sumhuram,1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (54.4338452 17.0398697),"Sumhuram Old City, محافظة ظفار, عمان"
Knossos,Knossos,Pylos,Pylos,1,ESB,11,POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada",POINT (21.6963888 36.9137968),"Πύλος, 24001, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Labraunda,Labraunda,Paphos,Paphos,1,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Labraunda,Labraunda,Priene,Priene,3,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye"
Labraunda,Labraunda,Stobi,Stobi,1,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Labraunda,Labraunda,Tarsos,Tarsos,1,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Labraunda,Labraunda,Myos_Hormos,Myos_Hormos,1,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT EMPTY,
Labraunda,Labraunda,Oboda,Oboda,1,ESB,11,POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye",POINT (4.016667 7.616667),"Oboda, Oyo, Nigeria"
Myos_Hormos,Myos_Hormos,Priene,Priene,2,ESB,11,POINT EMPTY,,POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye"
Myos_Hormos,Myos_Hormos,Sumhuram,Sumhuram,1,ESB,11,POINT EMPTY,,POINT (54.4338452 17.0398697),"Sumhuram Old City, محافظة ظفار, عمان"
Paphos,Paphos,Priene,Priene,1,ESB,11,POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs",POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye"
Pergamon,Pergamon,Priene,Priene,1,ESB,11,POINT (27.184482062851757 39.13062255),"Pergamon, Hellenistic Portico, 35700, Hellenistic Portico, Bergama, İzmir, Türkiye",POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye"
Priene,Priene,Samos_(Heraion),Samos_(Heraion),1,ESB,11,POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye",POINT (26.88602994419304 37.6720003),"Ηραίο, Ιερά Οδός, 831 03, Ιερά Οδός, Δημοτική Ενότητα Πυθαγορείου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Priene,Priene,Stobi,Stobi,1,ESB,11,POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Priene,Priene,Tarsos,Tarsos,1,ESB,11,POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Priene,Priene,Sumhuram,Sumhuram,1,ESB,11,POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye",POINT (54.4338452 17.0398697),"Sumhuram Old City, محافظة ظفار, عمان"
Stobi,Stobi,Tarsos,Tarsos,1,ESB,11,POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Abdera,Abdera,Altinum,Altinum,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (18.6633185 45.9886871),"Altinum utca, 7700, Mohács, Dunántúl, Magyarország"
Abdera,Abdera,Amathous,Amathous,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (32.9198815 34.6726007),Amathousias
Abdera,Abdera,Amygdalea,Amygdalea,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (22.8971283 37.0761245),"Αμυγδαλιά, 22300, Δημοτική Ενότητα Λεωνιδίου, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Abdera,Abdera,Anemorion,Anemorion,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (32.80393198906313 36.023994349999995),"Anamurium, Toki Sokak, 33630, Toki Sokak, Anamur, Mersin, Türkiye"
Abdera,Abdera,Antiocheia_ad_Orontem,Antiocheia_ad_Orontem,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT EMPTY,
Abdera,Abdera,Apollo_Smintheion,Apollo_Smintheion,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT EMPTY,
Abdera,Abdera,Argos,Argos,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-0.8926005 47.6172265),"Chazé-sur-Argos, 49500, Pays de la Loire, France"
Abdera,Abdera,Assos,Assos,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (26.336369194593825 39.48894145),"Assos, İskele Köyü Yolu, İskele Köyü Yolu, Ayvacık, Çanakkale, Türkiye"
Abdera,Abdera,Athens,Athens,3,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-83.376398 33.9597677),"Athens, Georgia, United States"
Abdera,Abdera,Ayios_Philon,Ayios_Philon,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT EMPTY,
Abdera,Abdera,Berenice,Berenice,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-56.434109 -18.839484),"Berenice, Corumbá, Mato Grosso do Sul, Brasil"
Abdera,Abdera,Corinth,Corinth,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-88.5223353 34.9343599),"Corinth, Mississippi, United States"
Abdera,Abdera,Emporio,Emporio,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-73.634538 4.1566135),"El Emporio, 500010, Villavicencio, Meta, Colombia"
Abdera,Abdera,Ephesos,Ephesos,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich"
Abdera,Abdera,Eretria,Eretria,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
Abdera,Abdera,Gortyn,Gortyn,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland"
Abdera,Abdera,Isthmia,Isthmia,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom"
Abdera,Abdera,Kastro_Tigani,Kastro_Tigani,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT EMPTY,
Abdera,Abdera,Knossos,Knossos,3,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Abdera,Abdera,Kourion,Kourion,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (32.88772345100021 34.65774705),Kourion Beach
Abdera,Abdera,Kythera,Kythera,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (23.002435236230205 36.258028800000005),"Κύθηρα, Ελλάς"
Abdera,Abdera,Labraunda,Labraunda,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
Abdera,Abdera,Nikopolis,Nikopolis,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (20.7369778 39.0227649),"Νικόπολη, 481 00, Νικόπολη, Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας, Ελλάς"
Abdera,Abdera,Paphos,Paphos,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Abdera,Abdera,Petra,Petra,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (35.4745669 30.3258363),"البتراء, 71882, معان, الأردن"
Abdera,Abdera,Samos_(Heraion),Samos_(Heraion),2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (26.88602994419304 37.6720003),"Ηραίο, Ιερά Οδός, 831 03, Ιερά Οδός, Δημοτική Ενότητα Πυθαγορείου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Abdera,Abdera,Siphnos,Siphnos,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (22.501539700000002 38.481628549999996),"Θησαυρός Σιφνίων, Ιερά οδός, 330 54, Ιερά οδός, Δημοτική Ενότητα Δελφών, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
Abdera,Abdera,Sparta,Sparta,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-81.9320157 34.9498007),"Spartanburg, South Carolina, United States"
Abdera,Abdera,Stobi,Stobi,2,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Abdera,Abdera,Tanagra,Tanagra,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (19.868870098047974 -33.92443685),"Tanagra, South Africa"
Abdera,Abdera,Troia/Ilion,Troia/Ilion,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (23.2963196 42.7091132),"ж.к. Света Троица, 1309, София, Бългaрия"
Abdera,Abdera,Amphipolis,Amphipolis,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (23.8425557 40.8030066),"Λέων της Αμφίπολης, Θεσσαλονίκης - Καβάλας, 620 52, Θεσσαλονίκης - Καβάλας, Νέα Κερδύλια, Αποκεντρωμένη Διοίκηση Μακεδονίας - Θράκης, Ελλάς"
Abdera,Abdera,Antiocheia_ad_Pisidiam,Antiocheia_ad_Pisidiam,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT EMPTY,
Abdera,Abdera,Berenike,Berenike,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (35.140878379788205 21.9501117),"Berenike Panchrysos, حلايب, Red Sea State البحر الأحمر, السودان"
Abdera,Abdera,Kenchreai,Kenchreai,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Abdera,Abdera,Kommos,Kommos,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (24.760866584158347 35.01320225),"Κομμός, Γόρτυνας - Λιμένα Ματάλων, 702 00, Γόρτυνας - Λιμένα Ματάλων, Δημοτική Ενότητα Τυμπακίου, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Abdera,Abdera,Olympia,Olympia,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-122.8950075 47.0451022),"Olympia, Washington, United States"
Abdera,Abdera,Tarsos,Tarsos,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Abdera,Abdera,Tenos,Tenos,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-91.3134075788233 17.45949075),"Tenosique, Tabasco, México"
Abdera,Abdera,Thasos,Thasos,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (24.651206350038855 40.6844479),"Θάσος, Ελλάς"
Abdera,Abdera,MS010,MS010,1,ESB,12,POINT (-77.5608261 41.0306208),"Abdera, 16848, Porter Township, Pennsylvania, United States",POINT (-86.515038 34.364792),"Ms01095 124900047, 35016, Arab, Alabama, United States"
Aizanoi,Aizanoi,Corinth,Corinth,2,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (-88.5223353 34.9343599),"Corinth, Mississippi, United States"
Aizanoi,Aizanoi,Ephesos,Ephesos,3,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich"
Aizanoi,Aizanoi,Paphos,Paphos,2,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Aizanoi,Aizanoi,Alexandreia,Alexandreia,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (22.4510895 40.6285651),"Αλεξάνδρεια, 59300, Αποκεντρωμένη Διοίκηση Μακεδονίας - Θράκης, Ελλάς"
Aizanoi,Aizanoi,Assos,Assos,2,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (26.336369194593825 39.48894145),"Assos, İskele Köyü Yolu, İskele Köyü Yolu, Ayvacık, Çanakkale, Türkiye"
Aizanoi,Aizanoi,Altinum,Altinum,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (18.6633185 45.9886871),"Altinum utca, 7700, Mohács, Dunántúl, Magyarország"
Aizanoi,Aizanoi,Amorion,Amorion,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (31.296057506091945 39.0231965),"Amorium, Hisarköy, Afyonkarahisar, Türkiye"
Aizanoi,Aizanoi,Antiocheia_ad_Pisidiam,Antiocheia_ad_Pisidiam,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT EMPTY,
Aizanoi,Aizanoi,Apollo_Smintheion,Apollo_Smintheion,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT EMPTY,
Aizanoi,Aizanoi,Athens,Athens,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (-83.376398 33.9597677),"Athens, Georgia, United States"
Aizanoi,Aizanoi,Didyma,Didyma,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (27.256583388123204 37.38500485),"Didyma, Özgürlük Caddesi, Özgürlük Caddesi, Didim, Aydın, Türkiye"
Aizanoi,Aizanoi,Gortyn,Gortyn,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland"
Aizanoi,Aizanoi,Isthmia,Isthmia,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom"
Aizanoi,Aizanoi,Kastro_Tigani,Kastro_Tigani,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT EMPTY,
Aizanoi,Aizanoi,Kenchreai,Kenchreai,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Aizanoi,Aizanoi,Knossos,Knossos,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Aizanoi,Aizanoi,Kourion,Kourion,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (32.88772345100021 34.65774705),Kourion Beach
Aizanoi,Aizanoi,Labraunda,Labraunda,1,ESB,12,POINT (29.609656196873523 39.20111970000001),"Aizanoi, Çavdarhisar - Emet yolu, Çavdarhisar - Emet yolu, Çavdarhisar, Kütahya, Türkiye",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
